,0
Gm35315,0.26702988
Zkscan7,0.48774502
Krtdap,0.01414866
Il18r1,0.014511694
Sorcs3,0.4979099
Neurog2,0.029494992
Olfr124,0.0018796123
Sftpa1,0.010534201
Art3,0.05474041
Dapk2,0.23164383
Gpld1,0.15293798
4930516K23Rik,0.024381928
Cngb3,0.024421846
Lhx6,0.28636053
Cdh18,0.461252
Apol7c,0.0018796847
Cyp2f2,0.010685984
Olfr328,0.022372369
H2-Ab1,0.03998774
Gm14419,0.012419021
Aff4,1.1219698
Cd209e,0.010625346
Olfr659,0.02684206
Gm6213,0.12780337
Hand2,0.33564773
Scx,0.31758636
Olr1,0.022985332
Skint6,0.06392999
Zfp804b,0.30287543
Tspan10,0.021938646
Zfp280b,0.49538738
Gm14306,0.28156298
Klk1b21,0.005365083
Dlx5,0.37445474
Dcc,0.38624334
Tshb,0.019155154
Zfp607b,0.28330624
Rfxank,0.49807492
Timd4,0.052571513
Mta3,0.77416486
Gm28653,0.082716
Igsf6,0.06251829
AI987944,0.483922
Gm14308,0.0
Sp3,1.040466
Vmn2r9,0.0019881926
Otp,0.06997582
Max,0.62641704
Sfrp5,0.050782595
Ly86,0.13221431
Krt75,0.032544214
Mafg,0.41024795
Prdm15,0.7638603
E2f7,0.74804604
Ankrd1,0.06394677
Cadps2,0.45755672
Crx,0.0054975054
Irf8,0.055357657
Runx1,0.4984373
Msln,0.057208426
Lcn11,0.006072181
Dmrtc2,0.044725627
Zkscan4,0.1361454
Foxk2,0.8110367
Gm5771,0.0047343913
Scn9a,0.16836664
Ctcf,0.9946892
Sidt1,0.12221173
Tada2b,0.29906288
Cd226,0.02266022
Mysm1,0.9297312
Gm44536,0.20904355
Cyp2t4,0.097911224
Gm14412,0.28193116
Dbp,0.22842512
Megf10,0.44441628
Dnah11,0.19267564
Clstn2,0.7366669
Gnrhr,0.01827422
Gm42468,0.0631581
Flt3,0.031786956
Dapp1,0.17742175
Zfp532,0.9139961
Olig3,0.029950522
Shisa6,0.18791632
Krt1,0.042497706
Hsd17b3,0.050759073
Dnah10,0.11194467
Zglp1,0.04183878
Zfp386,0.84603196
Arhgdib,0.13039863
Olfr344,0.019399477
Ppargc1b,0.41177624
Rfx2,0.41322383
Smarce1,0.8618324
Zfp866,0.5733492
Zfp354c,0.8727441
Zfp746,0.82434654
Efnb3,0.37571046
Rpgrip1,0.40080678
Abca12,0.09395896
Cyb5a,0.48742253
Tmem40,0.07328399
Cd36,0.13099045
En2,0.034052007
0610040J01Rik,0.20031801
Cftr,0.19260608
Tph1,0.02564768
Ano5,0.2584606
BC025920,0.14315061
Gm21411,0.05022813
Il23r,0.01813975
Krt10,0.22122899
Gpbp1,1.1037892
Gm11009,0.0
Ppy,0.0033591255
Hydin,0.096491836
Slc5a12,0.06573934
Olfr60,0.020143697
Gm35216,0.037031338
Tbx1,0.105992414
AW822073,0.002882084
L3mbtl3,0.83161885
Tcf12,1.1134144
Gm28047,0.09119237
Specc1,0.6347035
Ctsw,0.052231543
Gm37245,0.06896852
Klf17,0.012986666
Gm44810,0.2195837
Cadps,0.232233
Slc7a5,0.22632608
Brinp1,0.5744598
Tgfbr3,0.86023605
Prss32,0.060064543
Nr1h2,0.28542137
Slc13a1,0.031275135
Rptn,0.0101457145
Olfr191,0.00634034
Foxn3,0.8737166
Msx3,0.032529436
Igfbp7,0.25716558
Lilrb4a,0.020856114
Triml2,0.034227483
Adamtsl1,0.74388885
Zbtb39,0.32241404
Irx5,0.38766432
Amy2a1,0.011054269
Coro2a,0.13287888
Zfhx4,0.9732594
Crxos,0.029601205
Car10,0.22650912
Fmn1,0.23150177
Cdh19,0.12992342
Cbr2,0.044075634
Iqcj,0.22151163
A930011G23Rik,0.21730022
Sybu,0.3207225
Obox6,0.0033316505
Eng,0.16878961
Amn,0.035378806
Mc1r,0.013099325
Myh6,0.052198336
Ncf4,0.023893686
Mgll,0.33706152
Bin2,0.034625266
Klf15,0.122524835
Zbtb42,0.057713717
Lypd5,0.027635781
Aplnr,0.073235475
Mrgprx2,0.034401424
Gm44618,0.041032445
Zfp90,0.5488159
Lpin2,0.80648285
Fgd5,0.2090165
Plvap,0.15679456
Rslcan18,0.10602293
Zfp971,0.5063272
Zbtb17,0.50265926
Ccr2,0.02533406
Sulf1,0.85936654
Clcnkb,0.025246732
Cd160,0.05527388
