,0
AW822073,0.010508858
L3mbtl3,1.0825142
Tcf12,1.1985974
Gm28047,0.06681048
Specc1,0.727942
Ctsw,0.029896174
Gm37245,0.019017885
Klf17,0.0153313875
Gm44810,0.24098352
Cadps,0.34564582
Slc7a5,0.15059508
Brinp1,0.669886
Tgfbr3,0.87338364
Prss32,0.026518444
Nr1h2,0.35490555
Slc13a1,0.024806475
Rptn,0.0063042147
Olfr191,0.0040340726
Foxn3,0.9829993
Msx3,0.046413075
Igfbp7,0.15062453
Lilrb4a,0.01333117
Triml2,0.007395481
Adamtsl1,0.891532
Zbtb39,0.30235425
Irx5,0.33260012
Amy2a1,0.0061113117
Coro2a,0.1044046
Zfhx4,1.0672983
Crxos,0.012631395
Car10,0.39180702
Fmn1,0.2766987
Cdh19,0.11410586
Cbr2,0.042606555
Iqcj,0.241779
A930011G23Rik,0.4900779
Sybu,0.2669456
Obox6,0.008716495
Eng,0.12305236
Amn,0.030188011
Mc1r,0.009834766
Myh6,0.051256694
Ncf4,0.013928261
Mgll,0.29240438
Bin2,0.04621978
Klf15,0.042060502
Zbtb42,0.030913278
Lypd5,0.012940999
Aplnr,0.05184783
Mrgprx2,0.010952551
Gm44618,0.042245127
Zfp90,0.72886264
Lpin2,0.5621292
Fgd5,0.13824823
Plvap,0.111111134
Rslcan18,0.09143504
Zfp971,0.70149106
Zbtb17,0.46550766
Ccr2,0.018847626
Sulf1,0.84045774
