,0
Fos,0.09078052
Sorcs1,0.18770255
Slc7a14,0.062258955
Olfr653,0.006305455
Zbtb18,0.55460113
Foxj1,0.025502732
Apol10a,0.003565016
RP23-297P22.1,0.0065702777
Zfp759,0.3662704
Ubash3b,0.4067222
Serpinb11,0.010132599
Scnn1b,0.016163282
Ppp2r2b,0.23239484
Zfp418,0.2164659
Nudt4,0.4018434
Zfp831,0.10347563
Nme2,0.041218337
Insm1,0.035348043
Ncf1,0.041520238
Zfp945,0.77541375
Mylpf,0.34472644
Zkscan3,0.88256896
Zfpm2,0.7103592
Myh2,0.048248895
Ak7,0.099650696
Bhlha15,0.0063433046
Cdh1,0.1909503
Slc4a10,0.14298715
Zfp174,0.31775913
Alk,0.22421862
Gm38353,0.114067055
Zic5,0.099330544
Cpa6,0.2481542
Klra2,0.02117512
Hmgb1,0.75357664
Fgf14,0.33496776
Thbs1,0.3518823
Chst4,0.012117264
Lama2,1.01655
Celf4,0.16882238
Prr16,0.44807735
Stxbp5l,0.29981506
Cd3g,0.0705528
Hoxc8,0.31357735
Tecta,0.019591443
Mier3,0.89614105
Slfn14,0.05009377
Cpa3,0.03577385
Nckap1l,0.05407653
Fbxo32,0.31106034
Ccr9,0.13471839
Plbd1,0.07135513
Pnliprp2,0.06501104
Klf10,0.30178234
Sema3d,0.7829424
Slc16a10,0.3026643
Tbata,0.06172256
Bcl11a,0.542013
Rfx4,0.08350382
Tmem174,0.0063527967
Lipm,0.01465758
RP24-409P7.1,0.020181214
Krt19,0.09813008
Olfr25,0.013710336
Hlf,0.2000334
Hba-x,0.17675623
Zfp575,0.121703625
Gm6999,0.05627335
Zfp503,0.3776676
Mir142hg,0.05542665
Slc1a2,0.23083878
Armc4,0.12200684
Zfp202,0.68448865
C1qc,0.054018393
Alox12e,0.0043854876
Zfp141,0.6574634
Hoxd1,0.08334682
Gm14418,0.10502638
Vcam1,0.56994647
Olfr720,0.010444194
Shox2,0.3097271
Alox5,0.028651508
CH25-588N10.2,0.4963701
Pigr,0.016769446
Grm3,0.22745754
Ptchd4,0.31328133
Serpina1b,0.12489424
Cd163,0.029359907
Olfr76,0.002803434
Nxpe2,0.06635898
Otoa,0.29449502
Edar,0.11717634
Lhcgr,0.09888552
Grik3,0.13194692
2210010C04Rik,0.0041655726
Sell,0.007183248
Lhfpl3,0.2675856
Zfp512b,0.46092993
Itih2,0.18413205
Mep1b,0.013204597
Thap7,0.36117244
Ptprj,0.18197013
Zfp169,0.35186896
Mxd3,0.23551688
Cdc5l,0.68446934
4930455D15Rik,0.07502428
Zfp58,0.56995326
Gzf1,0.55809
Cd209c,0.018201822
Defb4,0.006791403
Acpp,0.04986771
Zbtb7a,0.47498423
Hic2,0.59851736
Neat1,0.14353444
Zfp607a,0.37975976
Rapgef4,0.2697129
Pcsk2,0.11435524
Mmp12,0.01582354
Mobp,0.01524115
Zfp521,0.7841409
Nfe2l1,0.5243277
Setdb2,0.576655
Nr5a2,0.15985218
Plagl2,0.76063704
Rbpms,0.48029488
Batf3,0.1271226
Lao1,0.0032386794
Evi2b,0.05767981
Krt90,0.030279398
Klre1,0.04742632
Pltp,0.26159382
Nhlh2,0.062378265
Gm5089,0.059047025
Oca2,0.028895913
Gsap,0.31986764
Unc5c,0.4056012
Zscan4e,0.0
Txk,0.04881378
Krtap15,0.0048703067
Lrrfip1,0.6566535
Lce1g,0.0
Nr1d2,0.37747267
D630045J12Rik,0.79879916
Mafk,0.17975856
Dmbx1,0.052039165
Gm29478,0.17517717
Wbscr17,0.5431673
Pip,0.0012268175
Trpv5,0.027763972
Olfr1264,0.01860187
2010315B03Rik,0.60278827
Serpina6,0.1704727
Vip,0.008235307
Dock8,0.08728754
Igfbp2,0.75300914
Zic1,0.30946878
Caprin2,0.714076
Lce3a,0.0026404662
Ecm1,0.14136823
Thy1,0.09887588
Olfr370,0.021179723
Cpne4,0.19553065
Serpini2,0.0042274394
Zfp82,0.5094493
Bach1,0.81107455
Meox2,0.33936843
Ms4a6c,0.05660155
Prdm11,0.7788103
Nkain2,0.2454958
Tlr11,0.0
Klhl14,0.08829689
Dnajc2,0.77807885
Bpifb6,0.06362352
Scnn1g,0.011702017
Zscan26,0.7844883
Grin2a,0.36230376
Klk9,0.008725499
Scn11a,0.08017278
Setdb1,0.83621347
Sprr1b,0.0047779353
Smad2,0.9351349
Sim2,0.32846203
Hcn1,0.16765513
Zfp354b,0.17426372
Lim2,0.0019996127
Pdzk1,0.09701278
Crebrf,0.75188047
Adgre1,0.075459614
Bglap3,0.010501621
Crb1,0.09330118
Car12,0.34987524
Zdhhc14,0.4587262
Spata18,0.07192567
Tyrp1,0.00789379
Atoh8,0.39846015
Fam189a1,0.3960885
Hmgb4,0.0012268492
Noto,0.003078764
Wfikkn2,0.16009735
Ppara,0.43296355
Sema3c,0.6207576
Arid3c,0.008525815
Ntng1,0.39362994
Ndst3,0.11547221
Hbb-bt,0.18457478
Cnpy1,0.0085029835
Fam46c,0.14099416
Prg4,0.10379335
Col6a5,0.16787995
Pde8b,0.21912046
Rnase1,0.009770631
Zfp667,0.49095392
Ctss,0.06553007
Havcr1,0.04820173
Ptprt,0.5163325
Rarg,0.31089172
Car4,0.038924664
Mdga2,0.31579843
Nexn,0.6377033
Lrp2,0.17318742
Il2rb,0.051209286
Scin,0.16655733
Med12l,0.7104421
Zfp62,0.84142506
Nme9,0.023173885
Itga1,0.44985792
Serpina3f,0.00519938
Art2b,0.012349225
Ncor1,1.1753492
Klf1,0.05963891
Pmp22,0.45608568
RP23-217J11.6,0.011743213
Cdhr3,0.20653415
Kcnn4,0.100304075
Shh,0.063826405
Zfp316,0.3975943
Gm35315,0.25310382
Zkscan7,0.3853187
Krtdap,0.002886652
Il18r1,0.014924902
Sorcs3,0.29736727
Neurog2,0.024543226
Olfr124,0.0012266807
Sftpa1,0.0023408765
Art3,0.16057473
Dapk2,0.49654952
Gpld1,0.14175375
4930516K23Rik,0.04451773
Cngb3,0.031965572
Lhx6,0.20275968
Cdh18,0.32751024
Apol7c,0.001226905
Cyp2f2,0.011630997
Olfr328,0.012522233
H2-Ab1,0.04028748
Gm14419,0.0072369524
Aff4,1.0021282
Cd209e,0.0
Olfr659,0.010698758
Gm6213,0.13640364
Hand2,0.16964734
Scx,0.21422471
Olr1,0.010843183
Skint6,0.10522031
Zfp804b,0.2746552
Tspan10,0.02869102
Zfp280b,0.50445944
Gm14306,0.28497168
Klk1b21,0.0
Dlx5,0.14046766
Dcc,0.24536031
Tshb,0.027413309
Zfp607b,0.34834462
Rfxank,0.3685672
Timd4,0.02963767
Mta3,0.79557276
Gm28653,0.2784905
Igsf6,0.04736712
AI987944,0.58558154
Gm14308,0.0
Sp3,0.9053044
Vmn2r9,0.0012268985
Otp,0.05969288
Max,0.6786827
Sfrp5,0.021666002
Ly86,0.10594813
Krt75,0.007750458
Mafg,0.48396328
Prdm15,0.7790507
E2f7,0.5275106
Ankrd1,0.22250201
Cadps2,0.35950348
Crx,0.008801965
Irf8,0.06775834
Runx1,0.39428467
Msln,0.02985471
Lcn11,0.0014010355
Dmrtc2,0.014443016
Zkscan4,0.14345044
Foxk2,0.8678957
Gm5771,0.004390773
Scn9a,0.1861465
Ctcf,0.88561136
Sidt1,0.046469055
Tada2b,0.39476034
Cd226,0.029788194
Mysm1,0.98256403
Gm44536,0.21650477
Cyp2t4,0.03877552
Gm14412,0.2488036
Dbp,0.1569251
Megf10,0.74622554
Dnah11,0.19405106
Clstn2,0.5489617
Gnrhr,0.008532904
Gm42468,0.025665002
Flt3,0.082323134
Dapp1,0.16750215
Zfp532,0.75249904
Olig3,0.038926005
Shisa6,0.21780789
Krt1,0.051010903
Hsd17b3,0.027792443
Dnah10,0.1570135
Zglp1,0.013745656
Zfp386,0.7993061
Arhgdib,0.122668296
Olfr344,0.009127772
Ppargc1b,0.5710119
Rfx2,0.36918885
Smarce1,0.9335488
