,Gli2_Gli1_Gli3,Gli1_Gli3,Gli2_Gli3,Gli2_Gli1,Gli3,Gli1,Gli2
Tgif1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahr,0.6647963821011688,0.5253452839886359,0.2981716514192602,0.507501491506016,0.15890312763800674,0.3677734996651301,0.1400696812318276
Il18rap,0.037016234675546565,0.07916411170555009,0.029895472112996264,0.03310641342862898,0.07767837984162834,0.002472962148582317,0.04222607261531409
Ptpre,0.6123963125547893,0.6074327427161144,0.33678967139784355,0.2842800152897816,0.3256023630729423,0.28237045808463596,0.01382983874492622
Cxcl15,0.0013399898876655567,0.0017579288118118063,0.0003317659939745143,0.004179389704100177,0.0026929056870986126,0.0006247541138552261,0.0024645472648467024
Sparc,0.42567931105605744,0.3772141419593744,0.5094371330544671,0.018561597465856172,0.45920002388105763,0.061352119929098815,0.04426227248655247
Dab2,0.7111174124164447,0.3360021244703983,0.20217954926048895,0.9063872764008752,0.1923329612709085,0.5359960703790978,0.3911999485879692
Cebpg,0.2500777980777348,0.24328518625713014,0.14635566429096872,0.11340789045258856,0.1397247793133389,0.10612110934240199,0.0067926133280272055
Mxd1,0.018427533145290137,0.04087378152629404,0.2777963181281078,0.2141228805330297,0.21955521635561112,0.27260631503681965,0.05744341458727508
Mest,1.376970869122385,1.6981692651160478,0.18654861050841853,1.2654669252113224,0.1373314116498902,1.5884260135381818,0.3282816677827659
Rara,0.49467605550093,0.5610734294235199,0.28938042688051446,0.14684537270408055,0.34762020632851975,0.21344480516619027,0.05939311620199323
Nfyb,0.13366238305485342,0.10422708892759733,0.07196095611681014,0.1009905584158495,0.039045716380876165,0.0696259668664638,0.03428558178774936
Tcf19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prrx1,2.018463354490574,1.7790674488236513,1.596285823950726,0.7200399185146178,1.295873217788746,0.4749262322648651,0.3105596597367162
Nabp1,0.016427240093866605,0.015960851655346518,0.1068473882763128,0.09499519712408708,0.10511508892958837,0.0950100019549332,0.0019025690107566037
Itgb3,1.5223299171242153,0.9109976023746764,1.0019325185683947,1.087644161115022,0.41813678120374276,0.47828958238574926,0.5812094261711375
Dpyd,4.404213229071753,4.348468527112655,3.2612581834869188,1.1749333300958396,3.187812752529344,1.1401704439261477,0.04364874407412932
Cd44,0.21266329011499868,0.21715861268764097,0.227878230401942,0.019692056961179837,0.23024418804364835,0.014095654629908819,0.00460451979557486
Pura,0.10197368792101123,0.06831862679456754,0.006339138762272301,0.1397011703513987,0.0406857454457911,0.10586361697543711,0.03530708087653646
Atf6,0.16735130879914975,0.2120659254307427,0.04986169312154356,0.17228777328186987,0.0032516663675152676,0.21948747592066786,0.05013968485931169
Col12a1,1.1960192400310001,0.8833667958597666,1.9926136493732638,0.4342812813984057,1.6700434809099636,0.7588898843238591,0.3293650308546032
Hoxc10,0.25393346932588984,0.23571922469317394,0.11488397958104445,0.16145110250985784,0.09604853014554565,0.1403149050295201,0.021458302721283625
Rasgrp1,0.026311736203591736,0.0610316866022524,0.11783578490931129,0.009260442877850397,0.03457232084587432,0.09675149775833866,0.08312925079388982
Slit3,2.2323088452815303,1.9269092791637905,0.7621824277684647,1.8118965585248004,0.42770052263090425,1.5114576471748349,0.3307672813332019
Slit2,3.8467864632405986,3.588938312920314,2.706759769925604,1.4093308451545525,2.43375669848327,1.1741071530781844,0.25084537265865636
Nfkb1,0.8415792930899091,0.6112611951929745,0.24905709819487112,0.820821897204042,0.020228925198447312,0.5912169138309178,0.22921020924043875
Gpx3,0.14371701543162205,0.11825926650862131,0.0399850667773943,0.12828581862888253,0.013455707173762552,0.10403944922172771,0.02529933857330192
Cd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smad3,0.03410995692945963,0.024557051722984773,0.11173723780489173,0.020045222435820895,0.05010644157493974,0.07335360741164826,0.054485958371633586
Scg2,0.006387687883614893,0.0019651187614891027,0.004229002771278377,0.007010466336998928,0.0006101546444271595,0.002566857345017268,0.004872820981561635
Eln,2.434990331803683,2.1514760821336303,0.3192935999452254,2.36497962477797,0.04925379389152575,2.0803865074949184,0.2810280830213566
Adcy2,3.4867281939064845,2.6683935323231878,2.0230081315912996,2.27415445070673,1.2205578762408724,1.4585370733700516,0.8012929612882673
Matn2,0.9280278775011426,1.2745794537269761,0.9721457961417207,0.3650047773349347,1.3144719194866805,0.013730128546000593,0.3481129199568828
Tfrc,0.015087619934579983,0.021213420492350324,0.042608345239031745,0.09857245050993607,0.0800589186157754,0.061658828783791676,0.03808584283463048
Rbpj,0.16175335030212565,0.018639828114408778,0.1634467872804985,0.5232723285637486,0.3458096338464539,0.3448127945392514,0.18169027749456157
Lcp2,0.6711976583083115,0.5300067212112588,0.42058569144130853,0.4206544391657432,0.26809100484279746,0.26101691509091174,0.16688078659204783
Mapk10,3.2086607245620105,3.3276192243216873,1.6989508655677794,1.3380479393645173,1.8259112839219653,1.4573041925837413,0.13231824745180792
Pde4b,4.154483734382975,3.2692420806895814,2.4347996297788086,2.5524332057115475,1.571134734837842,1.67293856775277,0.8678981618395185
Itpr2,0.3773708806514244,0.5234659831552946,0.19324615345918225,0.4419115367015518,0.05064521927516792,0.5806830839728812,0.1356024204013475
Lef1,2.975338370983177,2.9710756480166594,1.1320611429558796,1.7623453553273536,1.177400866747835,1.7594538453401989,0.054163182746461876
Hif1a,0.470935548288445,0.5603438493614767,0.23382198734832937,0.11092929574800649,0.33991781982280983,0.2040119275281394,0.10960610738169456
Hes1,0.00040996231038018,0.0003709183088937402,0.0003221132415306766,0.00033187427465479344,0.00021474217193795335,0.0002537862061769001,0.00019522015481848005
Fbln5,0.3475984283901945,0.32868090111171044,0.04446359499395347,0.28387156535196556,0.04109499171604395,0.2688758365207855,0.003714354982241941
Nrp2,0.4350601123946602,0.4829589531989426,0.3200411408379309,0.6542527322772564,0.2543801704833201,0.707581219788889,0.0768991064378538
