,0
Itgal,0.024067657
Aqp2,0.0067863944
Crygn,0.013942259
Muc5b,0.0144999
Zfp850,0.58612394
Myl1,0.1541032
Gm10770,0.0016156477
Irx6,0.04758111
Crem,0.91337544
Ccdc3,0.4197346
Postn,0.73143524
Nkx2-3,0.07653016
Rhbdl3,0.107398234
Klk10,0.014601622
Itgb2,0.013795564
Tmod1,0.21910343
Gm9946,0.0334521
Gm14393,0.08063549
Krt8,0.07202819
Fndc1,0.33694097
Alcam,0.90257055
Prdm1,0.10426467
B4galnt3,0.07732998
5330413D20Rik,0.0013885024
Gm6020,0.0072888248
Zfp970,0.45451877
Adcy8,0.1396999
Gsc,0.117353596
Lyst,0.5581645
Ifi213,0.0046312055
Tnni3k,0.04353023
Mast4,0.934581
Prox1,0.2780405
Zfp773,0.111605085
Tmem132c,0.63032585
Tnnt1,0.14107648
Aldh3b3,0.040162515
Krt73,0.0061846445
Cap2,0.51063454
Fos,0.090179175
Sorcs1,0.39641404
Slc7a14,0.12147772
Olfr653,0.014769628
Zbtb18,0.19819477
Foxj1,0.02891555
Apol10a,0.007016058
RP23-297P22.1,0.022634795
Zfp759,0.36376664
Ubash3b,0.33187672
Serpinb11,0.005118272
Scnn1b,0.031665888
Ppp2r2b,0.45398805
Zfp418,0.2669187
Nudt4,0.57798314
Zfp831,0.0586272
Nme2,0.020173123
Insm1,0.03679858
Ncf1,0.044835526
Zfp945,0.96743095
Mylpf,0.20873366
Zkscan3,0.9949161
Zfpm2,0.805702
Myh2,0.05756352
Ak7,0.048960663
Bhlha15,0.017237714
Cdh1,0.17224522
Slc4a10,0.06518785
Zfp174,0.2570992
Alk,0.24133651
Gm38353,0.32319558
Zic5,0.20199573
Cpa6,0.34716123
Klra2,0.047473066
Hmgb1,0.7370845
Fgf14,0.32684928
Thbs1,0.4959028
Chst4,0.024584096
Lama2,0.9592862
Celf4,0.11469392
Prr16,0.62873584
Stxbp5l,0.1531561
Cd3g,0.0059065116
Hoxc8,0.36227772
Tecta,0.06502346
Mier3,0.94340754
Slfn14,0.039650545
Cpa3,0.015387797
Nckap1l,0.04842572
Fbxo32,0.22990014
Ccr9,0.29096085
Plbd1,0.057075836
Pnliprp2,0.02922647
Klf10,0.23810758
Sema3d,0.8153185
Slc16a10,0.1110934
Tbata,0.057956986
Bcl11a,0.4976853
Rfx4,0.062186453
Tmem174,0.019967413
Lipm,0.016329838
RP24-409P7.1,0.017703101
Krt19,0.09335833
Olfr25,0.0017104542
Hlf,0.4539019
Hba-x,0.28595096
Zfp575,0.14270215
Gm6999,0.058825433
Zfp503,0.41629118
Mir142hg,0.044078674
Slc1a2,0.134164
Armc4,0.058423076
Zfp202,0.5229079
C1qc,0.076335765
Alox12e,0.0051316735
Zfp141,0.748404
Hoxd1,0.07660501
Gm14418,0.10962797
Vcam1,0.7163475
Olfr720,0.05515703
Shox2,0.54733634
Alox5,0.017200828
CH25-588N10.2,0.54642
Pigr,0.014221608
Grm3,0.3768823
Ptchd4,0.4690015
Serpina1b,0.10722852
Cd163,0.028084058
Olfr76,0.010076879
Nxpe2,0.069612555
Otoa,0.19833408
Edar,0.087215915
Lhcgr,0.10282706
Grik3,0.19543557
2210010C04Rik,0.009857189
Sell,0.011311443
Lhfpl3,0.15444475
Zfp512b,0.64555466
Itih2,0.26987973
Mep1b,0.018627403
Thap7,0.5116275
Ptprj,0.35822546
Zfp169,0.56759506
Mxd3,0.2836811
Cdc5l,0.90958476
4930455D15Rik,0.10359899
Zfp58,0.5934367
Gzf1,0.5112539
Cd209c,0.031363
Defb4,0.0027543479
Acpp,0.0693723
Zbtb7a,0.5386111
Hic2,0.49230036
Neat1,0.11245647
Zfp607a,0.4070557
Rapgef4,0.21341704
Pcsk2,0.112729244
Mmp12,0.022885764
Mobp,0.02535155
Zfp521,0.9063817
Nfe2l1,0.59097666
Setdb2,0.49543306
Nr5a2,0.22713108
Plagl2,0.51306933
Rbpms,0.5800302
Batf3,0.27116033
Lao1,0.0019650748
Evi2b,0.15581723
Krt90,0.031150365
Klre1,0.024177415
Pltp,0.34555933
Nhlh2,0.044085167
Gm5089,0.17494987
Oca2,0.04529811
Gsap,0.2969084
Unc5c,0.9818833
Zscan4e,0.0
Txk,0.10783206
Krtap15,0.0027495725
Lrrfip1,0.6859288
Lce1g,0.0
Nr1d2,0.3149799
D630045J12Rik,0.8624822
Mafk,0.12468258
Dmbx1,0.06441774
Gm29478,0.3448908
Wbscr17,0.3866602
Pip,0.0
Trpv5,0.02570723
Olfr1264,0.0035409199
2010315B03Rik,0.7727338
Serpina6,0.14712617
Vip,0.0080774585
Dock8,0.128204
Igfbp2,0.42267472
Zic1,0.6473508
Caprin2,0.72274536
Lce3a,0.015749568
Ecm1,0.21634741
Thy1,0.1255447
Olfr370,0.024650073
Cpne4,0.13576965
Serpini2,0.0131728975
Zfp82,0.3572722
Bach1,0.81796294
Meox2,0.7029388
Ms4a6c,0.04209685
Prdm11,0.79814494
Nkain2,0.28111577
Tlr11,0.017042646
Klhl14,0.101945676
Dnajc2,0.5818111
Bpifb6,0.005849827
Scnn1g,0.01701957
Zscan26,0.79633844
Grin2a,0.51063955
Klk9,0.013410529
Scn11a,0.028033936
Setdb1,1.0034047
Sprr1b,0.017992077
Smad2,1.0000515
Sim2,0.31852487
Hcn1,0.46311733
Zfp354b,0.20325568
Lim2,0.0017972831
Pdzk1,0.08880747
Crebrf,0.57616323
Adgre1,0.057206843
Bglap3,0.026727986
Crb1,0.087488435
Car12,0.18127158
Zdhhc14,0.43707088
Spata18,0.045112874
Tyrp1,0.03400649
Atoh8,0.29852638
Fam189a1,0.4137205
Hmgb4,0.0
Noto,0.003098438
Wfikkn2,0.12471251
Ppara,0.41264415
Sema3c,0.67599905
Arid3c,0.033520002
Ntng1,0.77450424
Ndst3,0.22823688
Hbb-bt,0.29849684
Cnpy1,0.034689233
Fam46c,0.25669622
Prg4,0.13327444
Col6a5,0.1442667
Pde8b,0.48724934
Rnase1,0.0072146584
Zfp667,0.4088398
Ctss,0.053079404
Havcr1,0.011914211
Ptprt,0.3498872
Rarg,0.701425
Car4,0.05116932
Mdga2,0.55322164
Nexn,0.5189535
Lrp2,0.12100467
Il2rb,0.02977491
Scin,0.11356705
Med12l,0.47328377
Zfp62,0.9959619
Nme9,0.045296945
Itga1,0.722849
Serpina3f,0.00506755
Art2b,0.0065221973
Ncor1,1.236391
Klf1,0.070186645
Pmp22,0.62953174
RP23-217J11.6,0.027399395
Cdhr3,0.028160585
Kcnn4,0.06445546
Shh,0.047967903
Zfp316,0.42033124
Gm35315,0.24914119
Zkscan7,0.33605915
Krtdap,0.017907614
Il18r1,0.029681345
Sorcs3,0.65406585
Neurog2,0.043686885
Olfr124,0.0009424481
Sftpa1,0.004163947
Art3,0.04489976
Dapk2,0.108918786
Gpld1,0.08984259
4930516K23Rik,0.016503368
Cngb3,0.039720133
Lhx6,0.19660437
Cdh18,0.55140895
Apol7c,0.0
